POS,Player,Pts,Mat,Wkts,Dots,4s,6s,Catches,Run outs,Stumpings,Team
58,matheesha pathirana,52.5,4,5,30,0,0,2,0.0,0,CSK
59,rachin ravindra,51.5,5,0,0,13,4,2,0.0,0,CSK
60,marco jansen,51.0,4,3,26,2,2,1,0.0,0,PBKS
61,yashasvi jaiswal,49.5,4,0,0,6,7,4,0.0,0,RR
62,vipraj nigam,49.5,3,3,14,5,2,1,3.0,0,DC
63,glenn maxwell,49.5,4,3,18,3,1,4,0.0,0,PBKS
64,angkrish raghuvanshi,49.0,5,0,0,13,4,1,0.0,0,KKR
65,rinku singh,49.0,5,0,0,12,4,2,0.0,0,KKR
66,yash dayal,48.0,4,5,28,0,0,1,0.0,0,RCB
67,maheesh theekshana,47.5,4,4,32,0,0,0,1.5,0,RR
68,shivam dube,47.0,5,0,0,7,7,2,0.0,0,CSK
69,lockie ferguson,47.0,3,5,27,1,0,0,0.0,0,PBKS
70,shimron hetmyer,46.0,4,0,0,5,6,5,0.0,0,RR
71,prabhsimran singh,45.5,4,0,0,12,3,1,0.0,1,PBKS
72,nehal wadhera,45.5,3,0,0,7,8,0,0.0,0,PBKS
73,vignesh puthur,45.5,4,6,22,0,0,1,0.0,0,MI
74,wanindu hasaranga,44.0,3,6,18,0,0,2,0.0,0,RR
75,axar patel,43.5,3,0,15,5,2,3,1.5,0,DC
76,shashank singh,42.5,4,0,0,8,5,2,0.0,0,PBKS
77,andre russell,42.0,5,5,11,2,1,2,0.0,0,KKR
78,abhishek sharma,41.0,5,0,16,10,0,0,0.0,0,SRH
79,harshal patel,41.0,4,4,22,0,0,2,0.0,0,SRH
80,david miller,40.5,5,0,0,9,3,3,0.0,0,LSG
81,bhuvneshwar kumar,40.5,3,3,30,0,0,0,0.0,0,RCB
82,tristan stubbs,40.0,3,0,1,6,4,4,0.0,0,DC
83,faf du plessis,40.0,2,0,0,6,5,3,0.0,0,DC
84,avesh khan,38.5,4,3,28,0,0,0,0.0,0,LSG
85,nitish kumar reddy,37.0,5,0,0,11,2,1,0.0,0,SRH
86,k l rahul,36.5,2,0,0,8,4,1,0.0,0,DC
87,rashid khan,36.5,4,1,27,0,1,1,0.0,0,GT
88,sandeep sharma,35.5,4,4,19,0,0,1,0.0,0,RR
89,ashwani kumar,35.0,2,5,15,0,0,1,0.0,0,MI
90,abdul samad,35.0,4,0,1,6,4,2,0.0,0,LSG
91,will jacks,34.5,4,1,9,4,2,2,0.0,0,MI
92,zeeshan ansari,34.0,3,4,15,0,0,2,0.0,0,SRH
93,devdutt padikkal,32.5,4,0,0,6,5,0,0.0,0,RCB
94,tim david,32.5,4,0,0,4,5,2,0.0,0,RCB
95,suyash sharma,32.5,3,1,29,0,0,0,0.0,0,RCB
96,spencer johnson,32.0,4,1,26,0,0,1,0.0,0,KKR
97,tushar deshpande,31.0,3,3,18,0,0,1,0.0,0,RR
98,ayush badoni,30.5,5,0,0,6,3,2,0.0,0,LSG
99,ashutosh sharma,30.0,2,0,0,5,5,0,0.0,0,DC
100,simarjeet singh,29.0,4,2,22,0,0,0,0.0,0,SRH
101,devon conway,27.0,2,0,0,7,2,1,0.0,0,CSK
102,abishek porel,27.0,3,0,0,6,3,0,1.5,0,DC
103,akash deep,26.5,2,3,16,0,0,0,0.0,0,LSG
104,jake fraser-mcgurk,24.5,3,0,0,4,2,3,0.0,0,DC
105,kagiso rabada,24.5,2,2,14,0,1,0,0.0,0,GT
106,vijay shankar,24.5,3,0,0,5,2,2,0.0,0,CSK
107,marcus stoinis,23.5,4,0,14,1,2,0,0.0,0,PBKS
108,ishant sharma,22.5,3,1,14,0,0,2,0.0,0,GT
109,yuzvendra chahal,22.5,4,1,14,0,0,2,0.0,0,PBKS
110,m siddharth,21.5,2,2,12,0,0,1,0.0,0,LSG
111,mukesh kumar,21.5,3,2,12,0,0,1,0.0,0,DC
112,prince yadav,20.0,2,1,12,0,0,0,4.5,0,LSG
113,rasikh dar,20.0,2,1,14,0,0,1,0.0,0,RCB
114,washington sundar,19.5,1,0,0,5,2,0,0.0,0,GT
115,shubham dubey,19.0,2,0,0,2,4,0,0.0,0,RR
116,mohd arshad khan,18.0,2,1,7,0,0,3,0.0,0,GT
117,mohit sharma,17.5,2,1,14,0,0,0,0.0,0,DC
118,rohit sharma,17.0,4,0,0,4,2,0,0.0,0,MI
119,adam zampa,17.0,2,2,10,0,0,0,0.0,0,SRH
120,kamindu mendis,16.0,2,1,3,1,2,0,0.0,0,SRH
121,rishabh pant,15.0,5,0,0,0,1,4,1.5,0,LSG
122,moeen ali,14.5,2,2,5,0,0,1,0.0,0,KKR
123,mukesh choudhary,14.5,2,1,11,0,0,0,0.0,0,CSK
124,rahul tripathi,13.5,3,0,0,4,1,0,0.0,0,CSK
125,sam curran,12.5,2,0,10,0,0,1,0.0,0,CSK
126,ramandeep singh,12.0,5,0,0,1,2,1,0.0,0,KKR
127,yash thakur,11.5,1,1,8,0,0,0,0.0,0,PBKS
128,azmatullah omarzai,11.5,1,0,3,2,1,0,0.0,0,PBKS
129,rahul tewatia,11.0,4,0,0,0,1,3,0.0,0,GT
130,pvsn raju,10.0,2,1,4,0,0,1,0.0,0,MI
131,nathan ellis,9.5,1,1,6,0,0,0,0.0,0,CSK
132,kumar kartikeya singh,9.5,2,1,6,0,0,0,0.0,0,RR
133,sameer rizvi,8.5,2,0,0,2,1,0,0.0,0,DC
134,manish pandey,8.5,1,0,0,2,1,0,0.0,0,KKR
135,mujeeb ur rahman,7.5,1,1,4,0,0,0,0.0,0,MI
136,jasprit bumrah,7.5,1,0,5,0,0,1,0.0,0,MI
137,shahrukh khan,7.0,4,0,0,0,2,0,0.0,0,GT
138,vyshak vijay kumar,7.0,1,0,7,0,0,0,0.0,0,PBKS
139,wiaan mulder,6.0,1,0,1,1,0,1,0.0,0,SRH
140,jamie overton,5.5,1,0,2,0,1,0,0.0,0,CSK
141,deepak hooda,5.0,2,0,0,1,0,1,0.0,0,CSK
142,yudhvir singh,5.0,1,0,5,0,0,0,0.0,0,RR
143,abhinav manohar,5.0,3,0,0,0,0,2,0.0,0,SRH
144,shahbaz ahamad,3.5,1,0,1,1,0,0,0.0,0,LSG
145,fazalhaq farooqi,3.0,1,0,3,0,0,0,0.0,0,RR
146,raj bawa,2.5,1,0,0,0,0,1,0.0,0,MI
147,jaydev unadkat,2.0,1,0,2,0,0,0,0.0,0,SRH
